"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2022",0.384,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2022",0.218,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2022",0.166,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2017",0.753,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2017",0.431,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2017",0.217,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Not elsewhere classified","2017",0.105,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2017",0.405,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2017",0.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2017",0.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Not elsewhere classified","2017",0.065,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2017",0.348,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2017",0.211,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2017",0.097,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","PC - Population Census","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Not elsewhere classified","2017",0.04,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2015",0.927,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2015",0.049,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2015",0.878,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2015",0.477,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2015",0.03,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2015",0.447,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2015",0.45,,,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2015",0.02,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Niue","HIES - Household Income and Expenditure Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2015",0.431,,,"Repository: ILO-STATISTICS - Micro data processing"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2020",9282,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2020",1246,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2020",8036,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2020",4910,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2020",612,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2020",4298,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2020",4372,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2020",634,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2020",3738,,"Remarks: Categories might not add up to totals due to data gaps relating to a residual category of non-classifiable observations included in the total but excluded from the given categories. | Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2019",8982,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2019",1791,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2019",7192,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2019",4785,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2019",905,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2019",3880,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2019",4198,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2019",886,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2019",3312,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2018",8798,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2018",501,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2018",7087,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2018",4705,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2018",283,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2018",3845,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2018",4093,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2018",218,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2018",3241,,"Public sector coverage: General government only","Employment definition: Including subsistence workers | Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2017",7404,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2017",496,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2017",6908,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2017",4051,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2017",280,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2017",3771,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2017",3353,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2017",216,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2017",3137,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2016",8427,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2016",5048,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2016",2337,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2016",4536,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2016",3313,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2016",731,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2016",3891,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2016",1736,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Netherlands","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2016",1606,,"Public sector coverage: Total public sector","Population coverage: Excluding institutional population"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2020",2710,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2020",873,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2020",1816,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2020",1435,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2020",262,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2020",1163,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2020",1275,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2020",611,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2020",653,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2019",2724,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2019",882,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2019",1822,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2019",1442,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2019",268,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2019",1164,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2019",1282,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2019",614,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2019",658,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2018",2694,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2018",873,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2018",1801,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2018",1427,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2018",272,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2018",1146,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2018",1268,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2018",601,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2018",656,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2017",2652,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2017",853,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2017",1784,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2017",1398,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2017",262,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2017",1127,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2017",1254,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2017",591,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2017",657,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2016",2638,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2016",840,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2016",1786,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2016",1388,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2016",258,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2016",1125,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2016",1250,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2016",583,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2016",662,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2015",2639,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2015",833,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2015",1792,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2015",1396,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2015",264,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2015",1126,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Total","2015",1243,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Public","2015",569,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Female","Institutional sector: Private","2015",666,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Total","2014",2624,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Public","2014",848,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Total","Institutional sector: Private","2014",1756,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Total","2014",1390,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Public","2014",267,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
"Norway","LFS - EU Labour Force Survey","Employment by sex and public/private sector (thousands)","Sex: Male","Institutional sector: Private","2014",1113,,"Public sector coverage: Total public sector","Employment definition: Excluding own-use production workers | Age coverage - maximum age: 74 years old"
