"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Tunisia","LFS - National Population and Employment Survey","Informal employment rate by sex (%)","Sex: Total","2019",36.911,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Informal employment rate by sex (%)","Sex: Male","2019",39.296,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Informal employment rate by sex (%)","Sex: Female","2019",30.323,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Sex: Total","2014",61.251,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Sex: Male","2014",61.55,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Sex: Female","2014",60.274,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2023",27.307,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2023",23.852,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2023",34.416,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",28.099,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",24.177,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",36.318,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",29.887,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",26.449,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",37.443,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2020",31.419,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2020",28.192,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2020",38.609,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2019",35.242,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2019",31.378,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2019",43.538,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2018",34.751,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2018",30.082,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2018",44.961,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2017",35.002,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2017",29.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2017",46.532,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2016",34.541,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2016",29.372,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2016",46.289,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2015",34.783,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2015",28.925,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2015",48.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2014",36.299,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2014",30.197,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2014",50.776,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2013",37.808,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2013",30.997,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2013",53.747,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2012",40.158,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2012",33.485,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2012",56.146,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2011",43.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2011",36.421,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2011",59.861,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2010",44.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2010",37.989,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2010",60.528,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2009",45.061,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2009",39.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2009",60.496,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2008",44.133,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2008",38.779,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2008",59.057,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2007",46.032,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2007",40.722,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2007",61.285,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2006",47.746,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2006",42.224,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2006",63.672,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2005",49.046,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2005",43.235,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2005",66.063,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2004",51.018,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2004",45.062,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2004",68.232,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2003",52.128,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2003",44.537,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2003",71.786,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2002",52.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2002",44.295,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2002",72.954,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2001",53.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2001",45.516,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2001",73.939,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2000",51.984,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2000",44.736,,,"Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2000",71.7,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","Informal employment rate by sex (%)","Sex: Total","2022",20.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","Informal employment rate by sex (%)","Sex: Male","2022",20.856,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","Informal employment rate by sex (%)","Sex: Female","2022",19.254,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2020",93.319,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2020",90.872,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2020",95.861,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2014",90.843,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2014",88.717,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2014",93.025,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",95.197,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",93.127,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",97.393,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Total","2019",92.398,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Male","2019",90.525,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Female","2019",94.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2017",93.278,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2017",91.518,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2017",95.088,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Total","2014",95.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Male","2014",94.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Female","2014",96.616,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2012",91.696,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2012",89.554,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2012",94.059,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Total","2011",96.604,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Male","2011",95.91,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Female","2011",97.28,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Total","2010",96.405,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Male","2010",95.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","HIES - National Household Survey","Informal employment rate by sex (%)","Sex: Female","2010",97.822,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2023",26.435,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2023",26.898,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2023",25.882,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2022",22.137,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2022",23.273,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2022",20.767,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2021",21.444,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2021",22.419,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2021",20.282,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2020",21.615,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2020",22.972,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2020",19.974,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2019",24.143,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2019",24.894,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2019",23.231,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2018",23.954,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2018",25.088,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2018",22.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2017",24.107,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2017",25.186,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2017",22.784,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2016",24.541,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2016",25.164,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2016",23.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2015",23.883,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2015",24.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2015",23.397,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2014",23.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2014",23.767,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2014",23.481,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2013",35.353,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2013",36.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2013",33.759,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2012",36.199,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2012",37.055,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2012",35.163,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2011",38.347,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2011",38.977,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2011",37.564,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2010",40.897,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2010",41.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2010",40.695,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2009",42.364,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2009",42.839,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2009",41.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2008",42.772,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2008",43.108,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2008",42.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2007",44.043,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2007",44.588,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2007",43.346,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Total","2006",44.357,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Male","2006",44.802,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Informal employment rate by sex (%)","Sex: Female","2006",43.778,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex (%)","Sex: Total","2017",58.335,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex (%)","Sex: Male","2017",61.185,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Informal employment rate by sex (%)","Sex: Female","2017",54.124,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2023",67.5,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2023",69.998,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2023",64.783,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2022",68.564,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2022",70.918,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2022",66.024,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2021",70.391,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2021",72.731,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2021",67.841,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2020",69.238,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Male","2020",71.933,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Female","2020",66.209,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Informal employment rate by sex (%)","Sex: Total","2019",69.68,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
